,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
894,provide_liquidity,128.309982,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.900624,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 18:57:48.416,1,terra1t70xq9pjhvvzvzsjqf4a8hq75wjhe709eaedul,2022-02-14 18:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3926642F3CE3AE3939EEED275BA956C6C4D1C2A86DAD51855A73C6AF75E92ACF
895,provide_liquidity,197.143918,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.5,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,26.111833,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 16:22:01.095,1,terra1vzp7tmv3v77fpxr5gfxuz5fr4wlqd73xdhx897,2022-02-14 16:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,F0954B8776AC2CB291671B5B3651789A898CCE62AB24AC38FD5B7AE92D21DD7D
896,provide_liquidity,6901.67,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,99.324816,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,817.946844,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 20:59:15.149,1,terra1frpawvy7yfs0p5m3kq8jym47xzfmpze5vp625u,2022-02-14 20:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,A9D10386377453F14641631963C664540F5823EB5868FDA963D157437298C88A
897,provide_liquidity,578.308741,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,10.63,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,77.538789,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 16:09:44.639,1,terra1pk5n5fg23wegksfh6r3kme42xk22dj5hq4h58h,2022-02-14 16:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,14A58859FD0AE6BF882FE7D45D1706A4909BB150A28E4997D8F417902E7D1888
898,provide_liquidity,13889.08,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,207.983792,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1691.601725,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 15:13:42.414,1,terra164mqen7k7fflejrxgz44t4wyjw6c6k2zrm48n5,2022-02-14 15:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,22EBF092E38341B4207D2AF45915665D46B859E559152D010CEE7DC1B78DC014
899,provide_liquidity,221.294852,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.54,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,23.321918,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 06:59:51.421,1,terra1vt8nnxc0rquemuc8u7lr6hhjzmdf8wtq73kux3,2022-02-15 06:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3A7B1BC94175BDD5F6555EC56D6A2884B60B16236EDD6AACB797079F85694136
900,provide_liquidity,1448.153488,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,17.23,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,155.633026,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 06:57:53.736,1,terra1n6qjrvw27su7xewe6e0vstk4tvayk3shzp7r00,2022-02-15 06:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6A7113C10E07CFA211C0574BE6831736D3D47843653FCA075377CD1750732F6D
901,provide_liquidity,439.83,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,5.09489,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,46.413522,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 14:50:16.492,1,terra1ydpu9fdu73ws6lqqw47vufr443ez8m2epw52gp,2022-02-15 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,953E9DF963CDB474D2517579354E4B1C74AE4D48DECFBBD19CA9F9382EFC6BB8
902,provide_liquidity,610.451899,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,8.62,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,71.590926,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 02:14:23.067,1,terra1ltvtphzmqkhuurc09n4s0a4teaujkyyfeyz60j,2022-02-15 02:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,C19877AADFF232D1901B211F809F7CCA2095674936BA906558FD293DDF1F11CC
903,provide_liquidity,18431.63,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,210.113459,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1934.806515,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 13:52:37.648,1,terra1rgyuxr8wg0rclxls8vph5cpwmvfnftfgugugh8,2022-02-15 13:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,80B4E5B27D35C67DCB96660537505B72DD6A51F68B9B8E41F5A4426502AA9909
904,provide_liquidity,776.17,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,7.555159,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,74.719682,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 08:07:45.104,1,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,2022-02-15 08:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,89C94FB5263F64C82607D240A5D382708C7E80692667BFBFA464B2A9FB38C402
905,provide_liquidity,371.154016,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,5.24,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,43.523246,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 02:14:55.758,1,terra1xqrvp86up9xkwxxkxvad4fxlka4r7rrjkj96az,2022-02-15 02:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,42589237514F93E6C87D65B6B83473D95134A9DF91AB40562CABA1A76FE3EF52
906,send,31.529799,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,299.393387,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,3.432551,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,31.529799,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-15 13:45:35.840,1,terra1kh6e6ay7a9w87nluuqv4nq4npkk9haak56hn8n,2022-02-15 13:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,1B6DBFEB06179454DF1B9E39A14B3C7ED7A772ED2B099B0579965F422FBC2D1D
907,provide_liquidity,796.13613,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,87.620079,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 05:22:26.844,1,terra17trjldc7r780sgxrdkmwr3lcxlj6uc7vsjz6w0,2022-02-15 05:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6E9651176DC3B773A8B61DD8EB3C3374A308045CE8832E864CDDA5A764D86AAA
908,provide_liquidity,346.048737,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,4.999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,41.031167,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 03:05:28.642,1,terra1yznp0j78qm6whjwmq0x08cj38ufwasvqrepp0r,2022-02-15 03:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,EC4CA1AFCC30F11B5A98F29FE8C1B0ECDA1ED6CB644D6A73303FD4DB34ADE945
909,send,50.720218,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,519.188268,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,5.10911,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,50.720218,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-15 08:17:31.727,1,terra1tpmujj60hxkd6lcsvfh6mljxh07xnzhu4mg59m,2022-02-15 08:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,FE8C0F01E1DB55057F144B269E226403801B23C6D5C5326466D6D943DED2CD42
910,send,155.633026,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,1615.344762,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,15.462768,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,155.633026,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-15 08:34:11.336,1,terra1n6qjrvw27su7xewe6e0vstk4tvayk3shzp7r00,2022-02-15 08:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,56979923BCA09368482AAF4B68010BB3CBE5C71E673DC3AD8FD0DD9C427B93CE
911,provide_liquidity,2960.559942,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,31.575878,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,301.356729,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 06:00:59.416,1,terra19d66rjg7xmwt9sdy8wukh9p84qj66sgd5psc4z,2022-02-15 06:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5E279D62935142D31859DFF78BAD9AB0E7BAEB88AE9A883570A88F2835F970F2
912,provide_liquidity,2293.929573,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,28.459999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,251.067199,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 18:50:09.928,1,terra1mrffhv2j435y3feqwrlf85drrexaen2urk2qrq,2022-02-15 18:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,AB34C64ED1C1926280FDB6B98086D12FCCE025D19A99FD37F9609C4B86E0EC6A
913,provide_liquidity,596.622787,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,8.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,68.070184,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 04:33:15.662,1,terra1unegznee9ltfrpluq2p7h4mlnw28vy99fdla9t,2022-02-15 04:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,38D961D2928850CE9537049124091A59785A2A0EE6C077C0ABF76CD4BDDAD895
914,provide_liquidity,300.89,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.290364,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,30.998159,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 07:27:45.043,1,terra1vguccjjx4jf2u9n5csj2snwnamawdyrua2ps32,2022-02-15 07:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,0A4626223659A2650BCCD83306C7B518C6123C600094966FD5A6D42876C360A3
915,provide_liquidity,80.502588,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,8.814757,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-15 23:49:13.678,1,terra16hcjr0pw96ldzv5an2v2qg76f99hlr47htcf58,2022-02-15 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,386E0E0B38E89968AC6FB67429CE410C84A00F73582AECC2830F65500007FF99
916,send,436.829272,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,4981.167665,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,39.944666,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,436.829272,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-22 22:24:13.625,1,terra1gj42tleuw3mrerxdc44l4qcy7uh6kpuyuedppm,2022-02-22 22:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,46C289B9F8C382CEDB2E890ADB5F507397AED4851C3F375EF93BDD1CB4A50BCD
917,provide_liquidity,179573.544062,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,1508.737718,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,16121.676674,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-22 13:08:23.500,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-22 13:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,2C045D7CAA4AB6B29860638FAC7FE0DD488ABC274C6BC8267B8685C739A8A002
918,send,1818.752447,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,23765.252555,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,145.482963,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,1818.752447,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-26 11:11:34.796,1,terra1g5v7a2nc7dxu3apveqsnt7stn7jlalqndggh0n,2022-02-26 11:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6B56E261694804B7A4BE2B88EF3F1027F031F83A5CE8903A39B6D18F6691A2CB
919,send,17.537384,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,239.847498,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,1.3406829999999998,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,17.537384,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-27 15:47:02.801,1,terra1wnsnt4mxeyjd03h800wm53pkneha705y4q8day,2022-02-27 15:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3DED757EC69788B61E11AD7F908A45398218E920E767D2D44A4AE07C40D32425
920,provide_liquidity,55586.104,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,427.516138,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,4772.918917,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-23 12:20:30.737,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-23 12:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,46B92B7A03F80C3F3FC6C69719229E8FF61926A4B36C0D1AFFFE2127E39B6A98
921,send,23.160666,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,271.056261,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,2.064741,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,23.160666,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-23 16:53:00.551,1,terra1cw9nn8ldxeepcp5lnm0whv0g45mh5sxf8tnhtv,2022-02-23 16:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6128BEDF996DAED827D8050B87B10CE7A0390F2D8F9C8D0ED1FD3A6A4B4DFCE9
922,provide_liquidity,3527.430207,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,26.81,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,301.057822,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-23 19:42:39.956,1,terra19vnr3zsz8d4s097q6cqealcnnkzm8cpyy2kgeu,2022-02-23 19:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,C71A857DF28C7E5DD00EDC0F4CED9596672A7A5A80629D9FC4E15223CA1B235D
923,send,204.214759,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,2383.667669,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,18.250927,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,204.214759,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-23 14:22:29.044,1,terra16tjk2wt6nkja0wgzlquq8v93k03wkx5l2r6nh0,2022-02-23 14:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6EEA6FE448EFFAA63C51FF76A4C96EF89ADF848A78032E54FB550037C85C46E4
924,provide_liquidity,86853.762961,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,450.413912,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6108.297198,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-02 13:23:43.276,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-03-02 13:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,52D049726C7DE38D8E61FB26857418B3B16ABBB464E10322C4F9010C56398442
925,provide_liquidity,95.599971,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.498492,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.740735,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-02 23:55:20.869,1,terra15qrrzf8f2vc7rtk6n4r0kw5lefxve95wmj9qz3,2022-03-02 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,406722C6448B8793902FF0699B50D49F73C907D0AF4C768C7556DD797AB990EF
926,send,88.089997,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,1218.933352,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,6.658309,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,88.089997,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-28 09:50:37.152,1,terra1ewnu5rj9day9chatldnez042jw4auej63j0v5l,2022-02-28 09:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,A4D47748CE468046FC52338DDA99A54F66E7AF6075DB91EC6DB32C462BA51594
927,send,41591.325388,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,612429.10706,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,2955.957768,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,41591.325388,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-28 23:08:41.007,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-28 23:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,7AC3F21D777A18D9EFA789B79D35269E8C02CE1E05A2FEF97791BB0F6558C99E
928,send,19.25697,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,266.470494,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,1.455562,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,19.25697,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-28 13:09:36.303,1,terra1zcfdvw3s94f6ky9t6ck7e2g70e6zjfda0vtdqn,2022-02-28 13:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,BC57AAB0C997885DDA86A8FABBD99F3697955594D44C0BDB1AD3685338E9A1CE
929,send,8.242049,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,96.749483,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,0.7326,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,8.242049,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-23 17:44:06.655,1,terra14m97zejmhx9anfep2jpkmnpuggxx8gahspqld9,2022-02-23 17:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,58AE56AD681AC052163E9BC250A67B383C08B9E17466A94C943CCCB2DD3DF843
930,send,3076.591612,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,24950.098359,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,386.450527,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3076.591612,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-14 19:32:34.865,1,terra1es9k748v8m4hrmmnd7wrn83aqkxkadcl3hp0h3,2022-02-14 19:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,81C343DD6E9E52A8409C77D5A1CDA4BDD802CE974388A656811157DADDB0B799
931,provide_liquidity,231.828192,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.19,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,27.110148,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 14:10:57.848,1,terra1g70r293ravpqr3t44zzanah4a6wvzgp8dclw53,2022-02-14 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,E78A6F1E46E30CEA913248AACB3411E2F4120AC51BE78C121AA7D5C6D96557BC
932,provide_liquidity,492.919824,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,8.079999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,62.240426,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 17:49:10.250,1,terra1gf8mqpyelqccp45q5vk4fajjuwsj4nz3uzlty4,2022-02-14 17:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,4359D9A80B2C51901BB88CB3D454C40C74CEF3B07210F2DEF6AE4D5573B6BCB8
933,provide_liquidity,34.466033,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.5,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,4.099116,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 23:12:34.814,1,terra15hmnegaqdvtsqptrt8vzuyt77vdl0jk6eeg5ln,2022-02-14 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5330FFD7533F32E840204B58BB9B073D40AF716A187C50CD8D8B6504C3F70CDA
934,provide_liquidity,6850.373247,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,100.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,817.073633,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 23:53:58.482,1,terra1jnl320gtknwhy8h8hur867vyx4rdrlafn0g9xr,2022-02-14 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,9740435BC1027EA2ACEF68BF54298156F6A85BDE27115E56B2058AD99DC88467
935,provide_liquidity,3335.001918,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,50.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,405.02086,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 14:58:04.165,1,terra15k7dz979arhk6zne53laz4vj2ul0yjtue9afmx,2022-02-14 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,FBF4D1BE94FC170ACBEB76F91A2235D489739DA80A8E02467E167CDCEA14F115
