,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,4_action,4_amount,4_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
5797,send,194.275293,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,2513.330271,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,15.688001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,194.275293,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-25 11:31:01.955,1,terra14xkdtqapr6q03scq2ulnra5dwpd5jazctkyn2v,2022-02-25 11:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,BC1C2EA63FD504833602F007F22CD87181D423DF838DEDF225551BEB7FACD535
5798,send,243.889829,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,1574.854092,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,39.423834,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,243.889829,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-25 13:04:36.643,1,terra1kxpwcvjvns4kn6v785myt4r9u8y4dwghjnps27,2022-02-25 13:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,148F847EF0546816B5CA08ACBB986477A1E0FFD3DF1C114FC1DDC0901094B650
5799,provide_liquidity,99.519981,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.492544,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.41501,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-25 21:15:46.796,1,terra1gjgmm4rv53sugmwt5ymt47xyhufe65wgjfr4hn,2022-02-25 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,78F0B60B549C121221AB451542CA755124FF3A4A88548573DA9401A5CA72539E
5800,provide_liquidity,140.91996,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.8488009999999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,10.699599,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-02-25 20:38:34.689,1,terra1gwm4s5460gxx0qptl7tf9u00uxr5r0zw07sj54,2022-02-25 20:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,88DB7D65CED5B9C17A5891B5F37192C95F911208894903F9324D7BACA0CFE552
5801,provide_liquidity,0.118973,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.003,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.018451,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:08:24.184,1,terra1unl8f9z2rwsjqm4gr7yhcv5xmy45r4ygt0jzrl,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,501A788282841C8A855A069DC7BA4B5B93C794BB3CCF7C5AF77C3501B2BD69BD
5802,provide_liquidity,3.9e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6e-06,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:10:28.930,1,terra1l88jvh3wusugcp8w9zq7fyn7xlr94ppgj52j2n,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,938585EF7C38D749D14595B5A084A0E9A06C2A5266ABFAA29024936A0D97A3DA
5803,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000256,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00155,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 08:41:28.966,1,terra1e478r2gwy3l70vk02r4tm5k69uhycusuuhu4n2,2022-03-04 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E0BE677E30810A1F057BBA77686E8E285369813268AAE8C5675B0C043E74BFD7
5804,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000252,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001547,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 10:17:02.710,1,terra1c66mdgvj8v2lj92mdpyah5jt5ee8g7uzeallg2,2022-03-04 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,65AB956DEADCA5EA1A12A8C1180E5FB76E49A15019369AC01EB3C685385F8FD2
5805,provide_liquidity,0.0004,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.1e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:45:46.627,1,terra1qm05trydhe6vn288p5j9vzm7rzlusfe65xysdr,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B823BD21E9698EC3BC938A24CA994BE49D15443E2C821A7ECBA282C6D4F6FF8A
5806,provide_liquidity,0.396449,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0614959999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:35:13.556,1,terra14nathwty9563p402s8wzkd9jmxm0t0xgzz8de2,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F0DD14678F4E487803B72A97AAB06C6E045353F2C5BE57DE7BB946648BFEE322
5807,provide_liquidity,3.9e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6e-06,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 10:07:06.113,1,terra1rt3s83rk0x0fm8rz7amuz9et32ehc0xm40gv7x,2022-03-04 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,022620593E73B3474D9033C4971CEF752F712B5B10EFB50300A3C0CD2EFFBEE0
5808,provide_liquidity,0.1972539999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.005,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0306719999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 10:27:36.359,1,terra1xprgdwz6kndzee8fdnm0ldkxvxm4rth5gvvkta,2022-03-04 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,0C29180BF13876BE910808264675FED61A8BCA568BFA706EFCD926F3DAC18496
5809,provide_liquidity,0.015,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.00038,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0023309999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 10:43:01.347,1,terra1rmn2spxhcnwzvlekr095zwqrlsz967ene8vvyj,2022-03-04 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,112E6B3E596582E75A2462AA90FBB97EB7987C4DE95137D106D006B06A3E0BB5
5810,provide_liquidity,0.000395,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.1e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:51:54.266,1,terra1u6359766vw8ujd6z56dugd5qa8jr56v3z8eekn,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,043A36B14574CC93DB97B4640F2AE5331E6603D4FD5DBA499387226013138216
5811,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000252,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001548,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:53:49.626,1,terra1rqvspgjddmv2ef4upauclga0sj82p60ey5llky,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DD29F20A98A04BB93514A5F2CCACE0E3EDD461D83C60CFB9C91B00BC0FB1CEC4
5812,provide_liquidity,0.000396,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.1e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:51:48.056,1,terra10aq62n0sv5d80gzz6prnwjfu6q4m5u4yenu3nh,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D0C349827A3CA006596FEE96D145745EB6D356735C905938F60F9B60A1187439
5813,provide_liquidity,0.003945,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0006129999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 10:21:45.707,1,terra15fmc4xflft9lu37x5lk6eeq4sten9lstu8hg72,2022-03-04 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,01CF0BB191C85EB8AACD8CAD637F166227076989B31E79F5F8C2C66FD2977E60
5814,provide_liquidity,0.003,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,7.5e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000461,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 09:48:54.942,1,terra1ghuuc8sc6dr58r59xpchj232tgc6tx9j50zwj7,2022-03-04 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,185377B192BBBC24C49EB3DFBB04863203FBD3ACAC9CA86D57EDE2032DBAC582
5815,send,9.981654,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,123.538402,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,0.853105,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,9.981654,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-09 21:24:34.748,1,terra1m2nc4ec8dheg0m3yr6cdqx38m32w9hckxhdxd3,2022-03-09 21:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,41C489068EC5B05ACDC8A3084CB671CE0AE8EDE41537C4957B7FBE297B4A47C6
5816,send,220.807937,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,2732.70238,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,18.872949,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,220.807937,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-09 22:06:23.071,1,terra1z3elfz372llqdn65k5klg3868p7dkgrzu5fsqh,2022-03-09 22:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,76553D07BC08E604B0F828EE53F809BBA5BB50E2ACB258E3D7C9C5E5250CE355
5817,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000269,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001593,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 14:16:27.972,1,terra1z5c79rqlxv6tkpasu7w45y3q9p2hluaurvt6qx,2022-03-04 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B52ED7329F4038B71192BA52DB5A6561ACBAF530597DF0D79C8F28DAAC8C5D8E
5818,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.00029,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001661,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 20:28:33.909,1,terra19yqfq7k2xfd59um9a58akkp52fttzx0szwzflg,2022-03-04 20:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A03A3A6529356F6ABD07355215C88921D3071C31A4FB0DC615D0148ACDB95A02
5819,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.00029,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00166,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 21:15:47.992,1,terra1yy0hm3f872r7t8rhf3drhwu8h88sd87yuzal7t,2022-03-04 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,82E870715DC337F95E003951957ABE95A0591A3F55C3A05BF8CC6B00B5F4FCFE
5820,provide_liquidity,3.9e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6e-06,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:11:02.034,1,terra1p2444df7mvrnn9vnkx76k7y6ye3awetr4v4ang,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E69C2795D1514A2099A740C61F81FAACFFBD0E73F27DEE1686180D9C1BEBB6B8
5821,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:54:41.764,1,terra17yvsh82xtx5rv9lhsxd0ka08zsur8lm0phukms,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,FDA5DD4AE1EE8BCF6433287110F8652C8DBDF423EA63254154D64BDFA12EF7DF
5822,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:03:29.852,1,terra1udgtg4x6m74zu5vhgxgj93ac3580ynlyheeqpq,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A9220E2D5E19B72B04D9240E19F288B8BBD5A31D9A1D113EC4DCC97969462AD2
5823,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:11:23.049,1,terra1zld8fu8d9ngyl7vhvqnwha59cgpf0q9n8zx700,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C003BA3F5445B7AD7031E7223C76701F537078047494BFC2927E72D0518A645A
5824,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:10:55.572,1,terra1gemqtxf8uen5xtztvrv86dacevdy3sjmq8mnq7,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2A9700384517CE6781FE098238649263F27F73B5C963FFB584CC94AF1FBF2214
5825,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:50:32.280,1,terra1g6prdn9lkeef3zsgd2e7d4rf33zzz05za6838v,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,29340FD4F6620F3526A00417CB9CAD02FF6D3CD435931D246AF81071D6E74A0E
5826,provide_liquidity,0.389001,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060915,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:26:41.755,1,terra1v99fgyrtfd35rct5x59mv59v25gnj4hnq5fys0,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,753D003AB6CD73AF18468FF4E5DB82CC2796530B11DFA49AEE3D1816F6A7C93E
5827,provide_liquidity,0.02,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000514,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0031309999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:44:06.439,1,terra1l5m8p7a2ncv2eavdg0asx6fl0segz6x8ujjgu3,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,5AF582E47AA93FB537DA1AE5CFD98229E7864F45099D89A779996DD6B264974F
5828,send,53.432373,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,341.216202,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,8.771601,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,53.432373,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-04 13:27:21.132,1,terra1055srnl0h43zq2sr8ch880k4dpjl6fmwhtvt88,2022-03-04 13:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,6D1BEF0C3076CC2607666E1DD26E5448CBECA39FD0CDE56959130B2F66927B05
5829,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:00:30.826,1,terra1vdrrzdu48g44y760xz0450vgvpu7t2v6t35r2g,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C356D70DEBF20A0A91E30AEF44DCECAEF9216D75F97C30166197438B23C6324F
5830,provide_liquidity,0.389102,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.01,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.060923,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:07:14.797,1,terra1jhkduufpmu2p5d6zwujfgmexpkmrv5ydumekhp,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8B7FB45E10DB007F99802E798D48D863F4A4FD4DC6F67F1DE9B4373663C40E86
5831,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000257,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0015639999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:30:10.143,1,terra1qtdh2qqd8lkuhjmzqperq6cr366pfluufttdc8,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,902998278CE7FD7A76E0FDB07623049839CF52AB2F48C5AEBA8671E0567A8062
5832,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:51:32.214,1,terra1j8d030qlxrgwnmyqsngsyz4pe5f0j0heg83z5j,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,859C905CAE17C53A983DA0AF684DE057667038E526CD4CDFAF7DCC9879510A52
5833,provide_liquidity,0.00389,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:19:49.846,1,terra1h8yp785n7ykfcaz05hy23xq53vha3p5slueeaf,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B4A7039A2C7C329782CE6EC88D5F8149DD98AD21171C7FEE9BDA855084152797
5834,provide_liquidity,0.003891,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000609,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:01:41.927,1,terra14u3q4qjdhm5jqy3px74q58yggdkt2x05xqvyls,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D1DDF1972FD340647F7359CE2AE4D58132C175981BA014762ADD80C530DCC68D
5835,provide_liquidity,0.0003889999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.000000000000001e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 13:10:29.783,1,terra19pcfp2zuyp0tcum5vnympjp9ue6g8z3fflxppw,2022-03-04 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,850AE94E67246F9ADB25B644E8ED04E369A37363C858A1438D25DAE635BDFCAF
5836,provide_liquidity,0.000155,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,2.4e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-04 12:50:26.180,1,terra1d7e3mnnmfr94guj0s4c8hvru67twgex6r3eqsj,2022-03-04 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,698363C12818F0214FA89E9A67EF1958C093391533159E598DAB5E87082EFF97
