,0_action,0_amount,1_amount,1_contract_address,2_amount,2_contract_address,3_contract_address,block_timestamp,event_index,from_,msg_index,to_,tx_id,bonded,minted
2212,bond_split,64.351822,64.351822,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,64.351822,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:40:35.195,4,terra1pturrul2wgghdc5930p2uky7x0elpqx093wmnl,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7F7C698CA99F75851932CA7871C2EA2950926F08394534DAE74ED8CA2D973858,64.351822,64.351822
2213,bond_split,2.392498,2.392498,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,2.392498,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 13:53:36.696,4,terra1v7j6p0y0gfjxz4fc4wwdy965y66jf5a0k5y7dn,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,43C1F3FF49E4DCD8D3AF18A0C513B29F06F73BA380DB211EDF3E079FA020CAD9,2.392498,2.392498
2214,bond_split,0.471736,0.471736,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.471736,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 15:48:31.704,4,terra15wqj30ergt6hny7qfhyyp2zu34kfte0dgm02e2,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E19C21A75E035DAB9C8AFD7380BDDCC93D013DAB2EAD3ED5A5C1604CB356EDF2,0.471736,0.471736
2215,bond_split,501.804357,501.804357,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,501.804357,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 13:46:52.806,4,terra1gt2vtldw8vnt857cr6hh0w5xgt3a3wqu2m657e,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,DAF0C735C512A317CFFABF22472D66A5F1654A9B8885F2CD61C3D43189BB4D9D,501.804357,501.804357
2216,burn_from,41.659472,41.659472,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,41.659472,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-14 13:21:22.165,1,terra1qerr7xu9f2zhddwma66tpeyultvqrucm88f54s,2,terra1qerr7xu9f2zhddwma66tpeyultvqrucm88f54s,BADD5C0D155F8E00ECA590166ABC6E8494F1A69962B11E4F3F4366A6201B3712,,
2217,bond_split,411.379995,411.379995,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,411.379995,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 16:08:12.564,4,terra1vek7ls5w2m43lnq99p848497mtjz6ujw3l0r36,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C514463896C22FFCEC9FC69D379DF6EAB5D6CA2017F881A4CEEDB8E628C6B342,411.379995,411.379995
2218,bond_split,5.0,5.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,5.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 15:41:40.876,4,terra138dq6sv270gwatrwzucdndh7r7u4j5tznzd6zy,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,F193AFBFFE021255628A97267904DC0C05E44BEDFDDE5698DA31180A67C6E161,5.0,5.0
2219,bond_split,10.0,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 16:08:51.047,4,terra15p7gtdalxnmztp2m88zrnse43yc2jqa0xfjtgu,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,BA7A212F741E2BB279FC286CD05710D6FAEF1E6825E2E7FCE3380990313F45A9,10.0,10.0
2220,bond_split,1.135975,1.135975,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.135975,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:58:11.067,4,terra1q62uql0ht63x9ax7pwx35wpthrufltm42evrhf,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,37358C13E6661982DDD5E955A696312B7A296AE3C8C6D8B52698430B75A9F9A0,1.135975,1.135975
2221,bond_split,3.932055,3.932055,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,3.932055,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 15:18:32.336,4,terra1f4wdvqeqyw6623es5jxwhtzdrgq6xwlmdeh4pf,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,44DF1F93B14F919F0E68E31203ABFC8E7CCE1C03A167ADDF836139A3EC12FA79,3.932055,3.932055
2222,bond_split,10.0,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 15:29:25.856,4,terra1vw2qh76ygrta33mch28dvzpf3x0kuyjf673emh,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,9E60F3CE712BB797FB797BB684771F3251C2FD740EE3AA189E06767826BCE53E,10.0,10.0
2223,burn_from,9.859374,9.859374,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,9.859374,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-14 16:40:59.592,1,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,5,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,AE96E59B680C212E05B3AF51102A7BFED69F117DCFC0E3F92FA41D514297EBB2,,
2224,bond_split,5.678214,5.678214,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,5.678214,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 16:05:13.986,4,terra1h3s4armdu4nfwvynftwd9uq8p6tcu6mwmvlqgf,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,BCB9940463485F2442F1BA575399114EE4CFFFA8D330B3A4064609A78F97923A,5.678214,5.678214
2225,bond_split,247.720143,247.720143,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,247.720143,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 17:14:14.726,4,terra19k85gsahz45qr86gn5t0ym7zac8nlm6v8k5ps8,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4A42434AE9EE52316A0EFD2807B226D3B950822119C3FDB3E0F17D8BD582AAB0,247.720143,247.720143
2226,bond_split,1.0,1.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 12:32:28.380,4,terra1lt874skdy7w34gngd9jhnredthcszxwhtlflse,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A02E9E0E50E663720855F9D86F629F75F863A9837C079C4D899A4FA558991AB3,1.0,1.0
2227,bond_split,63.0,63.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,63.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:12:50.894,4,terra1uypyfp2hqgqqxm3wx6adu6k58af699cydj32w4,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A48D54118C31437103A44837947DF4765F380C6E0D9BA854C285E13E4CE42AF8,63.0,63.0
2228,bond_split,28.690914,28.690914,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,28.690914,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:18:10.579,4,terra1773dhetrzx7l5srxvaa3vh4jfzjk9u6h70yrlh,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6F56BF8AD39C76127641D79FE1EF98B0E0666EB08AC2E5B1E3402B4773CAA6C9,28.690914,28.690914
2229,bond_split,8.418107,8.418107,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,8.418107,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 23:32:24.196,4,terra12hppkdajt92xhhkssar2y6k7fzdzxutrtv376x,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,54226602BB56556D04BDD1DBC54EAE81D7FEE5A9BD72CA91BAAE69F3B8F1AB65,8.418107,8.418107
2230,bond_split,1.0,1.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 18:42:48.348,4,terra1tfp2494jmsu73chztd74q6hjtsw2mp357jlwgz,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,38EA77D0BAC7CDE31205938BC29EE13F1E6FF855D303012654FF9AD98907A804,1.0,1.0
2231,bond_split,50.0,50.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,50.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:02:30.286,4,terra19l4n2nn563zdg2rhqy0yjg3fm6hw22ntnzzmnk,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4C2BC8FF422A8A95BB1F4C765DD9F9CBCB09F23B680C3EC79F0972F985F5A056,50.0,50.0
2232,bond_split,59.069078,59.069078,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,59.069078,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 12:59:58.533,4,terra163tsa9k990jhd8rxztmhk0tjs9wp2zjmvnsav3,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3EA8226D7B79F69AAA228352229C0547398B503C8175752ACEDD1D2184078595,59.069078,59.069078
2233,bond_split,0.435424,0.435424,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.435424,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 17:38:30.604,4,terra1865zu49yu8yny34p32ncsm6f66n4pmm7d3w5e5,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,B504D049BBF69DF25E6DBA4E8A822F8F7823F07BCCF1386856CF98CCD3722849,0.435424,0.435424
2234,bond_split,17.5,17.5,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,17.5,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:07:59.619,4,terra1y2a5t52sjrayvtm8k2nde04sdhl4crfjs2njpp,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,ABA8773314E573BB69258F78A391196145929BC3739BB42454334AF2732D1F7E,17.5,17.5
2235,bond_split,200.0,200.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,200.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 12:58:48.206,4,terra15p0qacpqxzdvmlprvds99wvlsa8c24e2fur7hg,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6C77343FE8E064B334A352DB1A3A95E9A346D1EB650D23B95D06D76379EE1BE7,200.0,200.0
2236,bond_split,8.0,8.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,8.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:22:30.340,4,terra1rgyuxr8wg0rclxls8vph5cpwmvfnftfgugugh8,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,3BFD0224D3F4913403D9B8759FF48F2982AFAD88FDA80404A3318D15EE2BF16D,8.0,8.0
2237,bond_split,55.252999,55.252999,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,55.252999,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 16:09:17.719,4,terra163tsa9k990jhd8rxztmhk0tjs9wp2zjmvnsav3,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,66B8620A7B717DD31997D5E14A47698EADF55FCF13F2E1491492F2C2AB0905F1,55.252999,55.252999
2238,bond_split,25.0,25.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,25.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 22:20:23.660,4,terra1je28hy7yv4pd42e7yk6y7vj3fdxddmz99jdhel,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,F5D4AC032ADF4C8D340E8AA408114CB9278CAB16CF893EF20D3DAEC36819B399,25.0,25.0
2239,bond_split,10.0,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 13:47:05.479,4,terra19ghynr7w5w0twjwtwwa2rf24zzmulyqz7np7es,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,2EBB859D0B3E19C23DF6C0E672A5A2531ACC769DEDC93465776FCDE4B46B7E1F,10.0,10.0
2240,burn_from,100.0,100.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,100.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-14 18:32:12.736,1,terra1xf4mr3dcuudwn9fnuedgf998q6r5ky4nx57jzu,2,terra1xf4mr3dcuudwn9fnuedgf998q6r5ky4nx57jzu,4E4AF50D8B10EA7C2C1AB9C153E1ECB8EB46E049F8765BC4A54AA3AC5669944F,,
2241,bond_split,0.41700299999999996,0.41700299999999996,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.41700299999999996,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 22:54:15.563,4,terra1tyx7cgd8jmfw2gu4854zuscduxv8enq5tsh4sa,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A98ADFCA9BB2F56F7765357B0DDC34097B724EF35A8D714707C4B632F0BFE601,0.41700299999999996,0.41700299999999996
2242,burn_from,25.882897,25.882897,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,25.882897,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-14 23:56:14.220,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,4,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2F02F4E2565C2FFE2ADF0661D7BAA68C55D376F47769C30B0F60E887337C2B07,,
2243,bond_split,562.175219,562.175219,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,562.175219,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 14:10:38.081,4,terra1gt2vtldw8vnt857cr6hh0w5xgt3a3wqu2m657e,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6DBA0C9B3AC80086B9F2F4859DBA20EDC19682C83C2F2CD7C868548775DB23CE,562.175219,562.175219
2244,bond_split,5.013626,5.013626,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,5.013626,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 17:42:14.963,4,terra1kmgpput2ltlayd5jheqttfry4na54axsuavcx6,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,162D362FA472A82835275B9A2FDDB57C7D13678AFC47868856F230D620767658,5.013626,5.013626
2245,bond_split,50.0,50.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,50.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 13:53:23.281,4,terra1w5fpak5s0uzdgw75jdrt07lu95gdrj8z3yhvfa,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A3B5FE9F1C4A45D9EB77132AF1084F4BD52F103242C668269E984A041FE95FAF,50.0,50.0
2246,bond_split,10.317462,10.317462,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.317462,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 16:04:02.820,4,terra1h3s4armdu4nfwvynftwd9uq8p6tcu6mwmvlqgf,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,0C42CB8602E0F92E7FBDF66AF69158967F326EE37DA79422B590A12317B14B5C,10.317462,10.317462
2247,bond_split,9.219977,9.219977,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,9.219977,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 12:35:47.493,4,terra1mxf9g69uq88zkfsrkwx2g5gmkf4zlm0uer7gw6,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,2DECEF04A6182200AE7C0A39E48929D607978C81D6A8585EC8079C6ABF120C39,9.219977,9.219977
2248,bond_split,3.716171,3.716171,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,3.716171,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 23:51:00.108,4,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C51E29D5C7D6DD9221DA21D4636CF8721095F5CBC945ADBBBF8A370E4D3227EA,3.716171,3.716171
2249,bond_split,15.699883,15.699883,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,15.699883,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 23:51:45.563,4,terra1mqjhvpe7pcyfg8gj49n2dcgszvrhc2agxnja9t,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,430EC86777BE407D21255A7BF39BCDA948888056830A113ED0AFD304A3399C92,15.699883,15.699883
2250,bond_split,10.0,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-14 12:46:37.125,4,terra163w2e6et7ppcpt5wua9l3pcnjw6hl683l0d759,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,CF60FCF237F5DBB685BEB4FC88ACC466D5E854EE3EA1F22F8298E8C925F91C89,10.0,10.0
2251,burn_from,32.808384,32.808384,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,32.808384,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 23:04:29.007,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,4,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,1F342F8852452FDFB8EF5209C611AF4539DC6CEA1D3BDE49C59EC35C311A26AD,,
2252,bond_split,100.0,100.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,100.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 00:05:21.288,4,terra1wxgvzhlmeyvueqfuy9ynzj4skg7dxsvrp9ftuq,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,EE7B36CC50DB767A563F645D19AEB5FF822F7418D24054C6372DB0F079D9DC45,100.0,100.0
2253,bond_split,75.0,75.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,75.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 14:28:46.327,4,terra165ds54lueyy4nj58ec0lnevrl33z9az405l7sx,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C5D94B5106516DB222631AC0EEB7F800759DCA18522D6893A9317B9B9F5573C6,75.0,75.0
2254,burn_from,25.008851,25.008851,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,25.008851,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 13:57:52.325,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,4,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,370FA2A6F59DD855B13E37902945617045B3A34B1903E16201A90B3471DB8D40,,
2255,bond_split,0.5717519999999999,0.5717519999999999,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.5717519999999999,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 17:17:28.710,4,terra1588mpja038c6xdtdlt05en05w6c24l6fzrxzu4,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,5BA48E84AFFC864246C393B08B590247F60C925CDC96AC9482B48A93E1233951,0.5717519999999999,0.5717519999999999
2256,burn_from,10.71044,10.71044,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,10.71044,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 16:01:44.458,1,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,5,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,C00EB5F58408D1E1C0DD224FEBB3088E9F97F6C0C9891EE59AF274376DC85FA8,,
2257,bond_split,500.0,500.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,500.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 13:12:23.540,4,terra1ngh42wneyt30wwhyuwtlagr9j5jxle5fj9gcws,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,9E81DF27479F6DBEB57A91522AE045616E5E5617427697632FCDC7878BB11A91,500.0,500.0
2258,bond_split,17.0,17.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,17.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 05:34:36.106,4,terra1z00ypyupsq4j5ffe56x67zs02f5unvvn8g39hp,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7649C9AD425DD93AE67B53C28C096343854209A96DCA539BFFE9CCD18E270D74,17.0,17.0
2259,burn_from,30.622361,30.622361,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,30.622361,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 18:18:06.658,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,4,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,E3E4F630BAA8D91A18A702591358CBB9ADE9F5461B42AF107070A731B0DF0660,,
2260,bond_split,2.0,2.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,2.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 22:07:26.392,4,terra1k4730fpeszmcjkvqy7ljwq4y4ngfw3aa7fthlw,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E798ACC854708FBB4EDE7152B6935F363AD26DA88C60BE73AD2472C1405FAB50,2.0,2.0
2261,burn_from,8.425954,8.425954,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,8.425954,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 10:35:17.934,1,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,5,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,C6A9D93092C26367D846ACFC74DC60B2B1F706FA12272770AB9AA493D29C4A9A,,
2262,bond_split,800.0,800.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,800.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-15 09:08:24.102,4,terra1x64fjzsjk5mjszsmsn6l59ksf4uvdpucm0vffw,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,F52496C6C8AF6C87E163559E5459A35135EE787BA45248A731E596218683114E,800.0,800.0
2263,burn_from,51.608643,51.608643,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,51.608643,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 18:40:56.093,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,4,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,1B6D4E47CCD0DB685ECCB6081253EA2B79BBD35B2CEE2507E2F9D441C021EB49,,
2264,burn_from,439.472824,439.472824,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,439.472824,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-15 06:02:51.462,1,terra1ssfpxgkzt4yj0unmzx0cmrx6mhm5kl0g2mvy3k,2,terra1ssfpxgkzt4yj0unmzx0cmrx6mhm5kl0g2mvy3k,F5320C8D0AFE05ACA9CE4AD8E39A1D4A57BC339583D10401536CDA4763280737,,
