,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
3239,send,202.922103,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,1267.305029,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,33.966613,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,202.922103,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-28 11:14:07.756,1,terra1zhcs4pc2rddv6tqpgmvcp8r0x38mnrpysr3w0w,2022-02-28 11:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,1962E1323856C29F7427604391092479A6D90B2C829DB6ABB2255708678B9168
3240,send,74.527328,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,469.259508,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,12.372517,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,74.527328,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-28 04:46:35.619,1,terra16cvvggcauc56gx3wyweclff58g6fmvng0yngvz,2022-02-28 04:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B7BFF4456FE60BB523DA95AED2BF8BC4A9C919834F692FCC52C71EDACA12864B
3241,provide_liquidity,285.69996,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,7.5,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,45.287083,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-26 17:36:04.961,1,terra13emdyum6s7v3vaew833euut7fd9ggw780ut3sj,2022-02-26 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3F57E6BFFEC7B8FD8B5BAC1855C23063EE49B0EA13D3403BC4B0F163023B4B9B
3242,send,24.844743,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,160.33018,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,4.022001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,24.844743,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-26 11:41:37.698,1,terra1mdjnkzs7uu9dnsdldmz9hngwcjxqhy45rqky7w,2022-02-26 11:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2C3189E24A3403641384BACFD89436E92659B19BE2457DA0569709D5BA5AB064
3243,provide_liquidity,131.749396,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.5300000000000002,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,21.100239,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-26 09:43:04.242,1,terra13uwkxxz94al8eq5d9p4t6hplax8hrsgnm0cctp,2022-02-26 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,BBEDB4B58399A9DCC71FF639D9206AB7195E5922CED846A578CACA0517D8877C
3244,provide_liquidity,381.095411,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,60.395638,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-26 17:28:28.856,1,terra1qehcufghz93s5angfazhgddswvlm6y4z0cmuxg,2022-02-26 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,66B705C3BFFF36081AEACC0124E4BC4147CCDAE5EDC91A1E461D820281D0802A
3245,send,4672.57077,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,29668.226278,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,768.865719,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,4672.57077,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-26 19:10:20.114,1,terra19ytp5g22lvp3mg45rzdxl6ly56ge6wa4peee7h,2022-02-26 19:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,962363FE737B2C93D8EDB05AF1DF49E7AFDF538F5AA5B732171FE31118B2AB6C
3246,provide_liquidity,34.86818,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.899999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,5.48049,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-26 19:26:46.058,1,terra1gt7uy5gm9yl36wkpg0ugnzlnd2gtv7y70mg9dg,2022-02-26 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DDD55891614F397BDFAB33D1F47A350E7AFF9DF2054D826729BCDFB39799896D
3247,provide_liquidity,77.174698,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,12.154452,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-26 19:07:42.231,1,terra13fmtwpgr2dt757alsfe59xud4txkmvyvmpe49v,2022-02-26 19:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,220B7DCBDD7D20486BC7CB95017BD37808104690DE561F21EF808E14672839F7
3248,provide_liquidity,8.7e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 11:32:53.383,1,terra13zlcu5pm0f08lqdt2vczw6l7rqqtzzvlemv9k9,2022-03-03 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,0EF28618AC1F837035453CE9832FCE44A5AA88A06BBCCA8718CA5D336821DFAE
